order,family,species.vertlife,sex,year,yrend,totallength
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,male,1889,1892,203.2
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,male,1889,1892,203.2
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,male,1889,1892,203.2
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,female,1889,1892,177.8
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,female,1889,1892,206.375
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,female,1889,1892,203.2
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,female,1889,1892,222.25
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,male,1888,1892,177.8
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,female,1887,1887,189.23
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,male,1887,1887,201.93
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,male,1887,1887,189.23
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,female,1887,1887,190.5
PASSERIFORMES,FRINGILLIDAE,Coccothraustes_vespertinus,male,1887,1887,200.66
PICIFORMES,PICIDAE,Colaptes_auratus,female,2015,2018,313
PICIFORMES,PICIDAE,Colaptes_auratus,male,2015,2018,315
PICIFORMES,PICIDAE,Colaptes_auratus,male,2015,2018,290
PICIFORMES,PICIDAE,Colaptes_auratus,female,2014,2018,261
PICIFORMES,PICIDAE,Colaptes_auratus,male,2014,2018,307
PICIFORMES,PICIDAE,Colaptes_auratus,male,2014,2018,270
PICIFORMES,PICIDAE,Colaptes_auratus,female,2014,2018,265
PICIFORMES,PICIDAE,Colaptes_auratus,female,2014,2018,296
PICIFORMES,PICIDAE,Colaptes_auratus,,2014,2018,297
PICIFORMES,PICIDAE,Colaptes_auratus,female,2014,2018,278
PICIFORMES,PICIDAE,Colaptes_auratus,male,2014,2018,273
PICIFORMES,PICIDAE,Colaptes_auratus,male,2014,2018,284
PICIFORMES,PICIDAE,Colaptes_auratus,,2014,2018,285
PICIFORMES,PICIDAE,Colaptes_auratus,male,2014,2018,299
PICIFORMES,PICIDAE,Colaptes_auratus,,2014,2018,332
PICIFORMES,PICIDAE,Colaptes_auratus,male,2014,2018,307
PICIFORMES,PICIDAE,Colaptes_auratus,male,2013,2013,304
PICIFORMES,PICIDAE,Colaptes_auratus,female,2013,2013,290
PICIFORMES,PICIDAE,Colaptes_auratus,female,2013,2013,287
PICIFORMES,PICIDAE,Colaptes_auratus,male,2013,2013,268
PICIFORMES,PICIDAE,Colaptes_auratus,,2013,2013,275
PICIFORMES,PICIDAE,Colaptes_auratus,female,2013,2013,298
PICIFORMES,PICIDAE,Colaptes_auratus,male,2013,2013,261
PICIFORMES,PICIDAE,Colaptes_auratus,female,2013,2013,281
PICIFORMES,PICIDAE,Colaptes_auratus,,2013,2013,255
PICIFORMES,PICIDAE,Colaptes_auratus,female,2012,2013,290
PICIFORMES,PICIDAE,Colaptes_auratus,,2012,2013,296
PICIFORMES,PICIDAE,Colaptes_auratus,,2012,2013,312
PICIFORMES,PICIDAE,Colaptes_auratus,female,2012,2013,288
PICIFORMES,PICIDAE,Colaptes_auratus,female,2012,2013,297
PICIFORMES,PICIDAE,Colaptes_auratus,male,2012,2013,300
PICIFORMES,PICIDAE,Colaptes_auratus,,2012,2013,270
PICIFORMES,PICIDAE,Colaptes_auratus,female,2012,2013,290
PICIFORMES,PICIDAE,Colaptes_auratus,male,2012,2013,298
PICIFORMES,PICIDAE,Colaptes_auratus,,2012,2013,294
PICIFORMES,PICIDAE,Colaptes_auratus,male,2011,2013,315
PICIFORMES,PICIDAE,Colaptes_auratus,male,2011,2013,312
PICIFORMES,PICIDAE,Colaptes_auratus,female,2011,2013,282
PICIFORMES,PICIDAE,Colaptes_auratus,male,2010,2013,290
PICIFORMES,PICIDAE,Colaptes_auratus,female,2010,2013,290
PICIFORMES,PICIDAE,Colaptes_auratus,male,2010,2013,267
PICIFORMES,PICIDAE,Colaptes_auratus,female,2010,2013,295
PICIFORMES,PICIDAE,Colaptes_auratus,male,2010,2013,265
PICIFORMES,PICIDAE,Colaptes_auratus,male,2009,2013,320
PICIFORMES,PICIDAE,Colaptes_auratus,male,2008,2008,321
PICIFORMES,PICIDAE,Colaptes_auratus,female,2007,2008,288
PICIFORMES,PICIDAE,Colaptes_auratus,male,2007,2008,298
PICIFORMES,PICIDAE,Colaptes_auratus,male,2007,2008,244
PICIFORMES,PICIDAE,Colaptes_auratus,,2006,2008,270
PICIFORMES,PICIDAE,Colaptes_auratus,male,2006,2008,248
PICIFORMES,PICIDAE,Colaptes_auratus,male,2006,2008,285
PICIFORMES,PICIDAE,Colaptes_auratus,female,2006,2008,296
PICIFORMES,PICIDAE,Colaptes_auratus,female,2006,2008,295
PICIFORMES,PICIDAE,Colaptes_auratus,male,2006,2008,280
PICIFORMES,PICIDAE,Colaptes_auratus,male,2006,2008,255
PICIFORMES,PICIDAE,Colaptes_auratus,male,2005,2008,305
PICIFORMES,PICIDAE,Colaptes_auratus,male,2003,2003,290
PICIFORMES,PICIDAE,Colaptes_auratus,female,2003,2003,244
PICIFORMES,PICIDAE,Colaptes_auratus,male,2002,2003,287
PICIFORMES,PICIDAE,Colaptes_auratus,female,2002,2003,279
PICIFORMES,PICIDAE,Colaptes_auratus,,2001,2003,277
PICIFORMES,PICIDAE,Colaptes_auratus,male,2000,2003,285
PICIFORMES,PICIDAE,Colaptes_auratus,male,2000,2003,305
PICIFORMES,PICIDAE,Colaptes_auratus,female,2000,2003,275
PICIFORMES,PICIDAE,Colaptes_auratus,male,1999,2003,340
PICIFORMES,PICIDAE,Colaptes_auratus,male,1999,2003,319
PICIFORMES,PICIDAE,Colaptes_auratus,female,1999,2003,275
PICIFORMES,PICIDAE,Colaptes_auratus,male,1998,1998,270
PICIFORMES,PICIDAE,Colaptes_auratus,male,1998,1998,290
PICIFORMES,PICIDAE,Colaptes_auratus,female,1998,1998,245
PICIFORMES,PICIDAE,Colaptes_auratus,male,1998,1998,296
PICIFORMES,PICIDAE,Colaptes_auratus,male,1997,1998,296
PICIFORMES,PICIDAE,Colaptes_auratus,male,1997,1998,315
PICIFORMES,PICIDAE,Colaptes_auratus,male,1997,1998,280
PICIFORMES,PICIDAE,Colaptes_auratus,male,1997,1998,296
PICIFORMES,PICIDAE,Colaptes_auratus,female,1997,1998,294
PICIFORMES,PICIDAE,Colaptes_auratus,male,1997,1998,289
PICIFORMES,PICIDAE,Colaptes_auratus,male,1996,1998,323
PICIFORMES,PICIDAE,Colaptes_auratus,male,1996,1998,313
PICIFORMES,PICIDAE,Colaptes_auratus,female,1996,1998,245
PICIFORMES,PICIDAE,Colaptes_auratus,male,1996,1998,314
PICIFORMES,PICIDAE,Colaptes_auratus,,1996,1998,330
PICIFORMES,PICIDAE,Colaptes_auratus,male,1996,1998,280
PICIFORMES,PICIDAE,Colaptes_auratus,female,1996,1998,271
PICIFORMES,PICIDAE,Colaptes_auratus,male,1995,1998,290
PICIFORMES,PICIDAE,Colaptes_auratus,male,1995,1998,300
PICIFORMES,PICIDAE,Colaptes_auratus,male,1995,1998,262
PICIFORMES,PICIDAE,Colaptes_auratus,female,1995,1998,245
PICIFORMES,PICIDAE,Colaptes_auratus,female,1995,1998,255
PICIFORMES,PICIDAE,Colaptes_auratus,male,1995,1998,280
PICIFORMES,PICIDAE,Colaptes_auratus,female,1994,1998,330
PICIFORMES,PICIDAE,Colaptes_auratus,female,1994,1998,275
PICIFORMES,PICIDAE,Colaptes_auratus,female,1994,1998,291
PICIFORMES,PICIDAE,Colaptes_auratus,male,1994,1998,319
PICIFORMES,PICIDAE,Colaptes_auratus,male,1994,1998,282
PICIFORMES,PICIDAE,Colaptes_auratus,male,1994,1998,276
PICIFORMES,PICIDAE,Colaptes_auratus,male,1994,1998,295
PICIFORMES,PICIDAE,Colaptes_auratus,female,1994,1998,260
PICIFORMES,PICIDAE,Colaptes_auratus,female,1994,1998,291
PICIFORMES,PICIDAE,Colaptes_auratus,female,1993,1993,315
PICIFORMES,PICIDAE,Colaptes_auratus,male,1993,1993,320
PICIFORMES,PICIDAE,Colaptes_auratus,male,1993,1993,298
PICIFORMES,PICIDAE,Colaptes_auratus,male,1993,1993,289
PICIFORMES,PICIDAE,Colaptes_auratus,male,1993,1993,302
PICIFORMES,PICIDAE,Colaptes_auratus,female,1993,1993,321
PICIFORMES,PICIDAE,Colaptes_auratus,male,1993,1993,285
PICIFORMES,PICIDAE,Colaptes_auratus,male,1993,1993,285
PICIFORMES,PICIDAE,Colaptes_auratus,female,1992,1993,312
PICIFORMES,PICIDAE,Colaptes_auratus,female,1992,1993,277
PICIFORMES,PICIDAE,Colaptes_auratus,female,1992,1993,263
PICIFORMES,PICIDAE,Colaptes_auratus,female,1992,1993,267
PICIFORMES,PICIDAE,Colaptes_auratus,,1992,1993,266
PICIFORMES,PICIDAE,Colaptes_auratus,,1992,1993,265
PICIFORMES,PICIDAE,Colaptes_auratus,female,1992,1993,310
PICIFORMES,PICIDAE,Colaptes_auratus,female,1991,1993,295
PICIFORMES,PICIDAE,Colaptes_auratus,female,1991,1993,297
PICIFORMES,PICIDAE,Colaptes_auratus,male,1991,1993,316
PICIFORMES,PICIDAE,Colaptes_auratus,female,1991,1993,290
PICIFORMES,PICIDAE,Colaptes_auratus,male,1991,1993,239
PICIFORMES,PICIDAE,Colaptes_auratus,male,1991,1993,350
PICIFORMES,PICIDAE,Colaptes_auratus,male,1991,1993,281
PICIFORMES,PICIDAE,Colaptes_auratus,,1991,1993,270
PICIFORMES,PICIDAE,Colaptes_auratus,female,1990,1993,304
PICIFORMES,PICIDAE,Colaptes_auratus,male,1990,1993,310
PICIFORMES,PICIDAE,Colaptes_auratus,male,1990,1993,312
PICIFORMES,PICIDAE,Colaptes_auratus,,1990,1993,267
PICIFORMES,PICIDAE,Colaptes_auratus,male,1990,1993,270
PICIFORMES,PICIDAE,Colaptes_auratus,female,1990,1993,256
PICIFORMES,PICIDAE,Colaptes_auratus,male,1989,1993,321
PICIFORMES,PICIDAE,Colaptes_auratus,male,1989,1993,325
PICIFORMES,PICIDAE,Colaptes_auratus,male,1989,1993,336
PICIFORMES,PICIDAE,Colaptes_auratus,male,1989,1993,324
PICIFORMES,PICIDAE,Colaptes_auratus,,1989,1993,260
PICIFORMES,PICIDAE,Colaptes_auratus,male,1989,1993,303
PICIFORMES,PICIDAE,Colaptes_auratus,,1989,1993,315
PICIFORMES,PICIDAE,Colaptes_auratus,,1989,1993,336
PICIFORMES,PICIDAE,Colaptes_auratus,female,1989,1993,324
PICIFORMES,PICIDAE,Colaptes_auratus,female,1988,1988,340
PICIFORMES,PICIDAE,Colaptes_auratus,female,1988,1988,325
PICIFORMES,PICIDAE,Colaptes_auratus,female,1988,1988,276
PICIFORMES,PICIDAE,Colaptes_auratus,female,1988,1988,260
PICIFORMES,PICIDAE,Colaptes_auratus,male,1987,1988,330
PICIFORMES,PICIDAE,Colaptes_auratus,male,1986,1988,275
PICIFORMES,PICIDAE,Colaptes_auratus,male,1986,1988,347
PICIFORMES,PICIDAE,Colaptes_auratus,male,1985,1988,308
PICIFORMES,PICIDAE,Colaptes_auratus,male,1985,1988,300
PICIFORMES,PICIDAE,Colaptes_auratus,male,1985,1988,322
PICIFORMES,PICIDAE,Colaptes_auratus,female,1985,1988,320
PICIFORMES,PICIDAE,Colaptes_auratus,female,1985,1988,270
PICIFORMES,PICIDAE,Colaptes_auratus,male,1984,1988,313
PICIFORMES,PICIDAE,Colaptes_auratus,female,1983,1983,309
PICIFORMES,PICIDAE,Colaptes_auratus,,1983,1983,287
PICIFORMES,PICIDAE,Colaptes_auratus,female,1982,1983,317.5
PICIFORMES,PICIDAE,Colaptes_auratus,female,1982,1983,305
PICIFORMES,PICIDAE,Colaptes_auratus,,1981,1983,302
PICIFORMES,PICIDAE,Colaptes_auratus,male,1980,1983,296
PICIFORMES,PICIDAE,Colaptes_auratus,male,1977,1978,325
PICIFORMES,PICIDAE,Colaptes_auratus,female,1977,1978,330
PICIFORMES,PICIDAE,Colaptes_auratus,male,1974,1978,257
PICIFORMES,PICIDAE,Colaptes_auratus,male,1971,1973,316
PICIFORMES,PICIDAE,Colaptes_auratus,male,1971,1973,269
PICIFORMES,PICIDAE,Colaptes_auratus,female,1970,1973,308
PICIFORMES,PICIDAE,Colaptes_auratus,male,1970,1973,313
PICIFORMES,PICIDAE,Colaptes_auratus,male,1970,1973,308
PICIFORMES,PICIDAE,Colaptes_auratus,male,1969,1973,293
PICIFORMES,PICIDAE,Colaptes_auratus,female,1969,1973,305
PICIFORMES,PICIDAE,Colaptes_auratus,female,1969,1973,311
